produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;7;ATACADO                                                     ;3,97
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;7;VAREJO                                                      ;4,6
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AP        ;NORTE          ;2025;7;VAREJO                                                      ;4,8
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;BA        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;BA        ;NORDESTE       ;2025;7;ATACADO                                                     ;3,24
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,88
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;7;ATACADO                                                     ;8,29
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;DF        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;4,02
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;DF        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;1,96
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;7;VAREJO                                                      ;8,36
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;7;ATACADO                                                     ;6,81
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;7,72
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;7,1
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;7;ATACADO                                                     ;3,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,68
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MG        ;SUDESTE        ;2025;7;ATACADO                                                     ;5,88
FLOCOS DE MILHO          ;FLOCÃO              ;11241;MG        ;SUDESTE        ;2025;7;VAREJO                                                      ;6,72
FLOCOS DE MILHO          ;FLOCÃO              ;11241;MS        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;9,16
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MS        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;9,32
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MT        ;CENTRO-OESTE   ;2025;7;ATACADO                                                     ;6,85
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;MT        ;CENTRO-OESTE   ;2025;7;VAREJO                                                      ;7,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;7;VAREJO                                                      ;3,92
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;7;ATACADO                                                     ;3,7
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,32
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;7;ATACADO                                                     ;2,91
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;7;ATACADO                                                     ;3,05
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,18
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;PI        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,64
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PI        ;NORDESTE       ;2025;7;ATACADO                                                     ;3,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;7;ATACADO                                                     ;7,1
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;7;VAREJO                                                      ;8,66
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;7;VAREJO                                                      ;10,78
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;7;ATACADO                                                     ;9,02
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;7;ATACADO                                                     ;3,13
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;7;VAREJO                                                      ;5,68
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;7;ATACADO                                                     ;4,91
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;7;ATACADO                                                     ;4,32
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;7;VAREJO                                                      ;6,06
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;7;VAREJO                                                      ;8,24
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;7;ATACADO                                                     ;6,16
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;7;ATACADO                                                     ;9,42
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;7;VAREJO                                                      ;10,62
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;7;ATACADO                                                     ;9,1
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;7;VAREJO                                                      ;9,82
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;7;ATACADO                                                     ;3,18
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;7;VAREJO                                                      ;3,64
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;7;VAREJO                                                      ;8,68
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;7;ATACADO                                                     ;7,53
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;7;ATACADO                                                     ;11,98
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;7;VAREJO                                                      ;11,98
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AC        ;NORTE          ;2025;8;ATACADO                                                     ;3,06
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AC        ;NORTE          ;2025;8;VAREJO                                                      ;3,17
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AL        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,48
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AL        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,38
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AL        ;NORDESTE       ;2025;8;VAREJO                                                      ;4,5
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;8;VAREJO                                                      ;4,38
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;8;ATACADO                                                     ;3,7
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AP        ;NORTE          ;2025;8;VAREJO                                                      ;5,0
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;BA        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,5
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;BA        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,29
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;8;ATACADO                                                     ;8,29
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,68
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;DF        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;1,52
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;DF        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;3,36
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;8;VAREJO                                                      ;8,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;8;ATACADO                                                     ;7,96
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;7,6
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;7,58
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,4
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,31
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MG        ;SUDESTE        ;2025;8;ATACADO                                                     ;5,94
FLOCOS DE MILHO          ;FLOCÃO              ;11241;MG        ;SUDESTE        ;2025;8;VAREJO                                                      ;6,66
FLOCOS DE MILHO          ;FLOCÃO              ;11241;MS        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;9,16
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MS        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;9,32
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;MT        ;CENTRO-OESTE   ;2025;8;VAREJO                                                      ;6,46
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MT        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;5,98
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;8;ATACADO                                                     ;3,81
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;8;VAREJO                                                      ;4,02
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,22
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;8;ATACADO                                                     ;2,97
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,16
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,58
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PI        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,53
FLOCOS DE MILHO          ;ENRIQUECIDO         ;7879;PI        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,88
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;8;VAREJO                                                      ;8,28
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;8;ATACADO                                                     ;6,82
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;8;VAREJO                                                      ;10,64
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;8;ATACADO                                                     ;8,8
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,61
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,54
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;8;ATACADO                                                     ;4,46
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;8;VAREJO                                                      ;4,72
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;8;ATACADO                                                     ;5,12
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;8;VAREJO                                                      ;6,0
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;8;ATACADO                                                     ;6,24
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;8;VAREJO                                                      ;8,1
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;8;ATACADO                                                     ;9,26
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;8;VAREJO                                                      ;10,48
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;8;ATACADO                                                     ;8,66
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;8;VAREJO                                                      ;10,06
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;8;ATACADO                                                     ;3,18
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;8;VAREJO                                                      ;3,52
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;8;ATACADO                                                     ;7,74
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;8;VAREJO                                                      ;8,22
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;8;ATACADO                                                     ;11,98
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;8;VAREJO                                                      ;11,98
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AC        ;NORTE          ;2025;9;ATACADO                                                     ;3,09
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AL        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,44
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AL        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,42
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;9;ATACADO                                                     ;3,9
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;BA        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,24
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;9;ATACADO                                                     ;8,29
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;DF        ;CENTRO-OESTE   ;2025;9;ATACADO                                                     ;1,99
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;9;ATACADO                                                     ;8,64
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;9;ATACADO                                                     ;7,32
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,53
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MG        ;SUDESTE        ;2025;9;ATACADO                                                     ;6,56
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MS        ;CENTRO-OESTE   ;2025;9;ATACADO                                                     ;9,88
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MT        ;CENTRO-OESTE   ;2025;9;ATACADO                                                     ;5,79
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;9;ATACADO                                                     ;3,83
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;9;ATACADO                                                     ;2,97
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,2
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PI        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,36
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;9;ATACADO                                                     ;6,56
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;9;ATACADO                                                     ;8,22
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,61
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;9;ATACADO                                                     ;4,71
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;9;ATACADO                                                     ;4,9
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;9;ATACADO                                                     ;6,18
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;9;ATACADO                                                     ;9,2
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;9;ATACADO                                                     ;8,98
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;9;ATACADO                                                     ;3,18
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;9;ATACADO                                                     ;8,2
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;9;ATACADO                                                     ;11,98
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AC        ;NORTE          ;2025;10;ATACADO                                                     ;3,03
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AL        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,34
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AL        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,34
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;10;ATACADO                                                     ;4,27
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;BA        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,24
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;10;ATACADO                                                     ;8,58
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;DF        ;CENTRO-OESTE   ;2025;10;ATACADO                                                     ;1,85
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;10;ATACADO                                                     ;11,46
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;10;ATACADO                                                     ;6,7
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,42
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MG        ;SUDESTE        ;2025;10;ATACADO                                                     ;5,94
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MS        ;CENTRO-OESTE   ;2025;10;ATACADO                                                     ;9,6
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MT        ;CENTRO-OESTE   ;2025;10;ATACADO                                                     ;5,78
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;10;ATACADO                                                     ;3,48
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,05
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,18
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PI        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,43
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;10;ATACADO                                                     ;7,6
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;10;ATACADO                                                     ;8,32
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,25
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;10;ATACADO                                                     ;4,71
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;10;ATACADO                                                     ;4,72
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;10;ATACADO                                                     ;6,04
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;10;ATACADO                                                     ;8,64
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;10;ATACADO                                                     ;8,88
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;10;ATACADO                                                     ;3,24
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;10;ATACADO                                                     ;8,24
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;10;ATACADO                                                     ;11,9
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AC        ;NORTE          ;2025;11;ATACADO                                                     ;3,03
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AL        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,38
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;AL        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,34
FLOCOS DE MILHO          ;FLOCÃO              ;11241;AM        ;NORTE          ;2025;11;ATACADO                                                     ;3,85
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;BA        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,13
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;CE        ;NORDESTE       ;2025;11;ATACADO                                                     ;8,6
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;DF        ;CENTRO-OESTE   ;2025;11;ATACADO                                                     ;1,89
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;ES        ;SUDESTE        ;2025;11;ATACADO                                                     ;9,69
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;GO        ;CENTRO-OESTE   ;2025;11;ATACADO                                                     ;7,06
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MA        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,34
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MG        ;SUDESTE        ;2025;11;ATACADO                                                     ;6,26
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MS        ;CENTRO-OESTE   ;2025;11;ATACADO                                                     ;9,26
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;MT        ;CENTRO-OESTE   ;2025;11;ATACADO                                                     ;5,98
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PA        ;NORTE          ;2025;11;ATACADO                                                     ;3,73
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PB        ;NORDESTE       ;2025;11;ATACADO                                                     ;2,9
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PE        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,09
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PI        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,43
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;PR        ;SUL            ;2025;11;ATACADO                                                     ;7,26
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RJ        ;SUDESTE        ;2025;11;ATACADO                                                     ;8,12
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RN        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,1
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RO        ;NORTE          ;2025;11;ATACADO                                                     ;4,56
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RR        ;NORTE          ;2025;11;ATACADO                                                     ;4,18
FLOCOS DE MILHO          ;FLOCÃO              ;11241;RR        ;NORTE          ;2025;11;ATACADO                                                     ;6,3
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;RS        ;SUL            ;2025;11;ATACADO                                                     ;8,8
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SC        ;SUL            ;2025;11;ATACADO                                                     ;9,48
FLOCOS DE MILHO          ;FLOCÃO              ;11241;SE        ;NORDESTE       ;2025;11;ATACADO                                                     ;3,22
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;SP        ;SUDESTE        ;2025;11;ATACADO                                                     ;8,0
FLOCOS DE MILHO          ;PRE-COZIDO          ;5390;TO        ;NORTE          ;2025;11;ATACADO                                                     ;11,9
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,13
FRANGO                   ;VIVO                ;4184;GO        ;CENTRO-OESTE   ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,6
FRANGO                   ;VIVO                ;4184;PR        ;SUL            ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,17
FRANGO                   ;VIVO                ;4184;SC        ;SUL            ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,79
FRANGO                   ;VIVO                ;4184;SP        ;SUDESTE        ;2024;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,69
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,19
FRANGO                   ;VIVO                ;4184;GO        ;CENTRO-OESTE   ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,49
FRANGO                   ;VIVO                ;4184;SC        ;SUL            ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,93
FRANGO                   ;VIVO                ;4184;SP        ;SUDESTE        ;2025;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,07
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,21
FRANGO                   ;VIVO                ;4184;GO        ;CENTRO-OESTE   ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,45
FRANGO                   ;VIVO                ;4184;SC        ;SUL            ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,53
FRANGO                   ;VIVO                ;4184;SP        ;SUDESTE        ;2025;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,65
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,25
FRANGO                   ;VIVO                ;4184;GO        ;CENTRO-OESTE   ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,68
FRANGO                   ;VIVO                ;4184;SC        ;SUL            ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,31
FRANGO                   ;VIVO                ;4184;SP        ;SUDESTE        ;2025;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,08
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,52
FRANGO                   ;VIVO                ;4184;GO        ;CENTRO-OESTE   ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,46
FRANGO                   ;VIVO                ;4184;SC        ;SUL            ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,4
FRANGO                   ;VIVO                ;4184;SP        ;SUDESTE        ;2025;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,09
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,78
FRANGO                   ;VIVO                ;4184;GO        ;CENTRO-OESTE   ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,2
FRANGO                   ;VIVO                ;4184;SC        ;SUL            ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,42
FRANGO                   ;VIVO                ;4184;SP        ;SUDESTE        ;2025;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,27
FRANGO                   ;VIVO                ;4184;ES        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,63
